"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Masticophis lateralis","2005-09-11 15:18:00 -0700","","Ventura County, CA, USA",34.5857362865,-119.022102356,"","Striped Racer","https://www.inaturalist.org/observations/88068774","https://inaturalist-open-data.s3.amazonaws.com/photos/145266003/medium.jpeg","tinatan",88068774,"Striped Racer","Reptilia",717903,2,0,"2005/09/11 3:18 PM PDT","2005-09-11","2005-09-11 22:18:00 UTC","Pacific Time (US & Canada)",488,488,"","open","false","","",4606623,"2021-07-22 01:07:36 UTC","2021-07-22 04:03:39 UTC","research","CC-BY-NC",NA,NA,"false"
"Calocedrus decurrens","2005-09-23 17:42:00 -0800","Angeles Crest Highway near Mt Waterman","Los Angeles County, CA, USA",34.3455272367,-117.9143554817,"3 Acrogymnospermae, 6 Plants, Anatomy: plant, Angeles Crest Highway, Angeles National Forest, Bark, California, Calocedrus decurrens, Cupressaceae, Geography, Tree of Life, United States, Vascular Plants, incense cedar","California incense-cedar","https://www.inaturalist.org/observations/87934137","https://inaturalist-open-data.s3.amazonaws.com/photos/145030137/medium.jpg","scottranger",87934137,"California incense-cedar","Plantae",53723,1,0,"2005/09/23 5:42 PM AKDT","2005-09-23","2005-09-24 01:42:00 UTC","Alaska",NA,NA,"","open","false","","",858886,"2021-07-21 01:03:29 UTC","2021-07-22 03:27:02 UTC","research","CC-BY-NC",NA,NA,"false"
"Epilobium canum","2005-09-23 17:35:00 -0800","Angeles Crest Highway near Mt Waterman","Los Angeles County, CA, USA",34.3455272367,-117.9143554817,"6 Eudicotyledonae, 6 Plants, Anatomy: plant, Angeles Crest Highway, Angeles National Forest, California, Colors, Flowers, Geography, Penstemon, Penstemon newberryi, Plantaginaceae, Red, Tree of Life, United States, Vascular Plants, mountain pride","California fuchsia","https://www.inaturalist.org/observations/87934136","https://inaturalist-open-data.s3.amazonaws.com/photos/145030086/medium.jpg","scottranger",87934136,"California fuchsia","Plantae",53051,3,1,"2005/09/23 5:35 PM AKDT","2005-09-23","2005-09-24 01:35:00 UTC","Alaska",NA,NA,"","","false","","",858886,"2021-07-21 01:03:28 UTC","2021-08-22 00:21:01 UTC","research","CC-BY-NC",NA,NA,"false"
"Pinus coulteri","2005-09-23 16:12:00 -0800","Angeles Crest Highway near Mt Waterman","Los Angeles County, CA, USA",34.3455272367,-117.9143554817,"3 Acrogymnospermae, 6 Plants, Anatomy: plant, Angeles Crest Highway, Angeles National Forest, California, Coulter pine, Fruit, Geography, Pinaceae, Pinus, Pinus coulteri, Tree of Life, United States, Vascular Plants","Coulter pine","https://www.inaturalist.org/observations/87934135","https://inaturalist-open-data.s3.amazonaws.com/photos/145030062/medium.jpg","scottranger",87934135,"Coulter pine","Plantae",67330,1,0,"2005/09/23 4:12 PM AKDT","2005-09-23","2005-09-24 00:12:00 UTC","Alaska",NA,NA,"","open","false","","",858886,"2021-07-21 01:03:28 UTC","2022-01-04 21:50:42 UTC","research","CC-BY-NC",NA,NA,"false"
"Solidago velutina","2005-09-23 16:09:00 -0800","Angeles Crest Highway near Mt Waterman","Los Angeles County, CA, USA",34.3455272367,-117.9143554817,"6 Eudicotyledonae, 6 Plants, Angeles Crest Highway, Angeles National Forest, Asteraceae, California, Geography, Goldenrods, Solidago, Solidago velutina, Tree of Life, United States, Vascular Plants","velvety goldenrod","https://www.inaturalist.org/observations/87934132","https://inaturalist-open-data.s3.amazonaws.com/photos/145030026/medium.jpg","scottranger",87934132,"Solidago velutina","Plantae",79155,0,0,"2005/09/23 4:09 PM AKDT","2005-09-23","2005-09-24 00:09:00 UTC","Alaska",NA,NA,"","","false","","",858886,"2021-07-21 01:03:27 UTC","2021-07-21 01:03:27 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Pinus jeffreyi","2005-09-23 16:05:00 -0800","Angeles Crest Highway near Mt Waterman","Los Angeles County, CA, USA",34.3455272367,-117.9143554817,"3 Acrogymnospermae, 6 Plants, Angeles Crest Highway, Angeles National Forest, California, Geography, Jeffrey Pine, Pinaceae, Pinus, Pinus jeffreyi, Tree of Life, United States, Vascular Plants","Jeffrey pine","https://www.inaturalist.org/observations/87934131","https://inaturalist-open-data.s3.amazonaws.com/photos/145029986/medium.jpg","scottranger",87934131,"Pinus jeffreyi","Plantae",48463,0,0,"2005/09/23 4:05 PM AKDT","2005-09-23","2005-09-24 00:05:00 UTC","Alaska",NA,NA,"","open","false","","",858886,"2021-07-21 01:03:26 UTC","2021-07-21 01:03:27 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Larus heermanni","2005-09-06 22:20:00 -0700","","Santa Barbara, CA, USA",34.4094215169,-119.6896537615,"","Heermann's Gull","https://www.inaturalist.org/observations/84024926","https://inaturalist-open-data.s3.amazonaws.com/photos/138058143/medium.jpg","graeme45",84024926,"Heermann's Gull","Aves",4353,1,0,"2005/09/06 10:20 PM PDT","2005-09-06","2005-09-07 05:20:00 UTC","Pacific Time (US & Canada)",226,226,"","","false","","",3354878,"2021-06-22 05:30:56 UTC","2021-07-20 15:33:56 UTC","research","CC-BY-NC",NA,NA,"false"
"Rynchops niger","2005-09-07 10:07:00 -0700","","Orange County, CA, USA",33.5583826266,-117.8205838913,"","Black Skimmer","https://www.inaturalist.org/observations/83954206","https://inaturalist-open-data.s3.amazonaws.com/photos/137929580/medium.jpg","graeme45",83954206,"Black Skimmer","Aves",4496,1,0,"2005/09/07 10:07 AM PDT","2005-09-07","2005-09-07 17:07:00 UTC","Pacific Time (US & Canada)",244,244,"","open","false","","",3354878,"2021-06-21 17:10:00 UTC","2021-07-20 15:33:56 UTC","research","CC-BY-NC",NA,NA,"false"
"Limosa fedoa","2005-09-07 18:36:00 -0700","","Orange County, CA, USA",33.557169679,-117.8192106003,"","Marbled Godwit","https://www.inaturalist.org/observations/83462387","https://inaturalist-open-data.s3.amazonaws.com/photos/137074798/medium.jpg","graeme45",83462387,"Marbled Godwit","Aves",3954,1,0,"2005/09/07 6:36 PM PDT","2005-09-07","2005-09-08 01:36:00 UTC","Pacific Time (US & Canada)",594,594,"","open","false","","",3354878,"2021-06-18 02:16:03 UTC","2021-07-20 15:33:56 UTC","research","CC-BY-NC",NA,NA,"false"
"Pluvialis squatarola","2005-09-07 18:36:00 -0700","","Laguna Beach, CA, USA",33.5567405238,-117.8183522934,"","Black-bellied Plover","https://www.inaturalist.org/observations/83462379","https://inaturalist-open-data.s3.amazonaws.com/photos/137074733/medium.jpg","graeme45",83462379,"Black-bellied Plover","Aves",4892,1,0,"2005/09/07 6:36 PM PDT","2005-09-07","2005-09-08 01:36:00 UTC","Pacific Time (US & Canada)",244,244,"","open","false","","",3354878,"2021-06-18 02:16:02 UTC","2021-07-20 15:33:56 UTC","research","CC-BY-NC",NA,NA,"false"
"Argia vivida","2005-09-15 16:28:48 -0700","","Highland, CA 92346, USA",34.1697987721,-117.1809073538,"","Vivid Dancer","https://www.inaturalist.org/observations/79086602","https://inaturalist-open-data.s3.amazonaws.com/photos/129498531/medium.jpeg","kjcarter",79086602,"Vivid Dancer","Insecta",56240,2,0,"2005-09-15 16:28:48","2005-09-15","2005-09-15 23:28:48 UTC","Pacific Time (US & Canada)",850,850,"","","false","gps","gps",1223277,"2021-05-17 00:16:36 UTC","2021-06-18 15:55:52 UTC","research","CC-BY-NC",NA,2,"false"
"Hemiargus ceraunus","2005-09-25 12:26:06 -0700","","Highland, CA 92346, USA",34.1688922252,-117.1811849624,"","Ceraunus Blue","https://www.inaturalist.org/observations/79054000","https://inaturalist-open-data.s3.amazonaws.com/photos/129441114/medium.jpeg","kjcarter",79054000,"Ceraunus Blue","Insecta",69940,1,0,"2005-09-25 12:26:06","2005-09-25","2005-09-25 19:26:06 UTC","Pacific Time (US & Canada)",340,340,"","","false","gps","gps",1223277,"2021-05-16 20:29:34 UTC","2021-05-16 21:42:05 UTC","research","CC-BY-NC",NA,2,"false"
"Horkeliella congdonis","2005-09-03 08:08:00 -0700","","Mono County, CA, USA",37.921024723,-119.1494914225,"","Congdon's false horkelia","https://www.inaturalist.org/observations/78169291","https://inaturalist-open-data.s3.amazonaws.com/photos/127892094/medium.jpg","matsonburger",78169291,"Congdon's false horkelia","Plantae",77450,1,0,"2005/09/03 8:08 AM PDT","2005-09-03","2005-09-03 15:08:00 UTC","Pacific Time (US & Canada)",122,122,"","","false","","",163709,"2021-05-10 01:38:31 UTC","2021-05-10 02:18:58 UTC","research","CC-BY-NC",NA,NA,"false"
"Dasiphora fruticosa","2005-09-04 12:44:00 -0700","","Mono County, CA, USA",37.8994786608,-119.1853219572,"","shrubby cinquefoil","https://www.inaturalist.org/observations/77997954","https://inaturalist-open-data.s3.amazonaws.com/photos/127599107/medium.jpg","matsonburger",77997954,"shrubby cinquefoil","Plantae",76606,1,0,"2005/09/04 12:44 PM PDT","2005-09-04","2005-09-04 19:44:00 UTC","Pacific Time (US & Canada)",15,15,"","","false","","",163709,"2021-05-09 01:44:41 UTC","2021-05-09 15:48:02 UTC","research","CC-BY-NC",NA,NA,"false"
"Speyeria mormonia","2005-09-14 00:00:00 -0800","Feeding on Coyote Mint.","Relay Peak Rd, Tahoe Rim Trail, Washoe County, NV, USA",39.3091438918,-119.9104341809,"","Mormon Fritillary","https://www.inaturalist.org/observations/71425289","https://inaturalist-open-data.s3.amazonaws.com/photos/116287898/medium.jpg","papili01",71425289,"Mormon Fritillary","Insecta",68270,0,0,"2005/09/14","2005-09-14","","Pacific Time (US & Canada)",2,2,"","","false","","",296623,"2021-03-17 15:29:58 UTC","2021-03-17 16:11:17 UTC","needs_id","CC-BY",NA,NA,"false"
"Nymphalis californica","2005-09-14 00:00:00 -0800","","Relay Peak Rd, Tahoe Rim Trail, Washoe County, NV, USA",39.310203358,-119.9056406351,"","California Tortoiseshell","https://www.inaturalist.org/observations/71425288","https://inaturalist-open-data.s3.amazonaws.com/photos/116287734/medium.jpg","papili01",71425288,"California Tortoiseshell","Insecta",49920,1,0,"2005/09/14","2005-09-14","","Pacific Time (US & Canada)",15,15,"","","false","","",296623,"2021-03-17 15:29:57 UTC","2021-03-17 15:30:38 UTC","research","CC-BY",NA,NA,"false"
"Tonicella lokii","2005-09-20 00:00:00 -0800","","Arena Cove, Point Arena, CA, US",38.9144456639,-123.7101187147,"","Flame Lined Chiton","https://www.inaturalist.org/observations/70155167","https://inaturalist-open-data.s3.amazonaws.com/photos/113993976/medium.jpg","pliffgrieff",70155167,"Flame Lined Chiton","Mollusca",50886,2,0,"2005-09-20","2005-09-20","","Pacific Time (US & Canada)",442,442,"","","false","","",94012,"2021-02-25 18:46:35 UTC","2021-02-26 17:23:21 UTC","research","CC-BY-NC-SA",NA,3,"false"
"Katharina tunicata","2005-09-19 00:00:00 -0800","","North Pacific Ocean, Arcata, CA, US",40.765112541,-124.2335612238,"","Black Leather Chiton","https://www.inaturalist.org/observations/70155026","https://inaturalist-open-data.s3.amazonaws.com/photos/113993662/medium.jpg","pliffgrieff",70155026,"Black Leather Chiton","Mollusca",47632,3,0,"2005-09-19","2005-09-19","","Pacific Time (US & Canada)",1256,1256,"","","false","","",94012,"2021-02-25 18:42:46 UTC","2021-02-26 17:23:51 UTC","research","CC-BY-NC-SA",NA,3,"false"
"Sialia currucoides","2005-09-04 18:09:00 -0400","Mountain Bluebird (Sialia currucoides),  DSC_0117.JPG","Esmeralda County, NV, USA",37.858206985,-118.31800115,"Sialia currucoides, iNaturalist","Mountain Bluebird","https://www.inaturalist.org/observations/70036045","https://static.inaturalist.org/photos/113779446/medium.jpg","mfaucher",70036045,"Mountain Bluebird","Aves",12936,2,0,"2005/09/04 6:09 PM EDT","2005-09-04","2005-09-04 22:09:00 UTC","Eastern Time (US & Canada)",NA,NA,"","open","false","","",504212,"2021-02-23 14:05:50 UTC","2021-02-23 17:44:47 UTC","research","",NA,NA,"false"
"Megaptera novaeangliae","2005-09-06 13:07:00 -0700","","Santa Barbara County, US-CA, US",34.2952532754,-119.6469543713,"","Humpback Whale","https://www.inaturalist.org/observations/69736678","https://inaturalist-open-data.s3.amazonaws.com/photos/113222797/medium.jpg","graeme45",69736678,"Baleine à bosse","Mammalia",41566,1,0,"2005/09/06 1:07 PM PDT","2005-09-06","2005-09-06 20:07:00 UTC","Pacific Time (US & Canada)",488,28846,"","obscured","true","","",3354878,"2021-02-17 21:27:04 UTC","2021-07-20 15:33:56 UTC","research","CC-BY-NC",NA,NA,"false"
"Delphinus delphis","2005-09-06 13:07:00 -0700","","Santa Barbara, CA, USA",34.3508484509,-119.6868604491,"","Short-beaked Common Dolphin","https://www.inaturalist.org/observations/69736670","https://inaturalist-open-data.s3.amazonaws.com/photos/113222765/medium.jpg","graeme45",69736670,"Short-beaked Common Dolphin","Mammalia",41526,0,0,"2005/09/06 1:07 PM PDT","2005-09-06","2005-09-06 20:07:00 UTC","Pacific Time (US & Canada)",6974,6974,"","open","false","","",3354878,"2021-02-17 21:27:02 UTC","2021-07-20 15:33:56 UTC","needs_id","CC-BY-NC",NA,NA,"false"
